timestamp,accWrtEarthX,accWrtEarthY,accWrtEarthZ,lat,long,speed,accLiX,accLiY,accLiZ,accX,accY,accZ,magX,magY,magZ,anomalyStatus,
2022-04-15 10:25:44.536,-0.0531753,-0.014004638,-0.03115045,40.4391265,-86.9382574,12.392546,0.04020238,-0.047462463,-0.011188269,-2.1738794,8.830712,3.2039895,26.38125,-58.350002,8.6625,0,
2022-04-15 10:25:44.736,0.00969371,-0.039044213,-0.03805434,40.4390473,-86.9381703,10.725959,-0.0013427734,-0.018338203,-0.05223465,-2.7846475,8.715857,4.124628,26.550001,-58.331253,8.700001,0,
2022-04-15 10:25:44.935,-0.051816717,0.1788936,0.021645889,40.4390473,-86.9381703,10.725959,-0.013772726,-0.051962852,0.17962909,-2.480759,8.906684,3.9780676,26.643751,-58.275,8.7375,0,
2022-04-15 10:25:45.136,0.06682045,0.25230595,0.11434442,40.4390473,-86.9381703,10.725959,-0.11978459,0.061566353,0.2511158,-2.5405796,9.02154,3.738187,26.7,-58.29375,8.75625,0,
2022-04-15 10:25:45.335,0.01219015,0.08463542,-0.0036453884,40.4390473,-86.9381703,10.725959,-0.04406953,-0.02807331,0.067785025,-2.748755,8.979665,4.6265225,26.737501,-58.350002,8.681251,0,
2022-04-15 10:25:45.535,2.0497292E-4,0.059417844,0.044524238,40.4390473,-86.9381703,10.725959,-0.010108709,0.026057243,0.06878781,-2.6709883,8.95454,3.4534414,26.812502,-58.275,8.587501,0,
2022-04-15 10:25:45.735,-0.029972047,-0.012100749,-0.0034258862,40.4389824,-86.9380996,8.876037,0.028279543,-0.014490128,-0.0068404675,-1.7910278,8.964112,3.6897326,26.812502,-58.312504,8.493751,0,
2022-04-15 10:25:45.936,-0.0684787,0.01875317,0.0027405303,40.4389824,-86.9380996,8.876037,0.054394007,-0.030187607,0.034329653,-2.3694925,8.857632,3.60718,26.868752,-58.36875,8.53125,0,
2022-04-15 10:25:46.135,-0.03542315,0.18105288,0.04700683,40.4389824,-86.9380996,8.876037,-0.018923044,-0.032136917,0.18669152,-2.012364,8.678169,4.2370906,26.925001,-58.275,8.55,0,
2022-04-15 10:25:46.335,-0.012713805,0.10698224,-0.021694079,40.4389824,-86.9380996,8.876037,-0.033872366,-0.050411224,0.09159064,-2.1038892,8.982058,3.6466618,26.868752,-58.256252,8.606251,0,
2022-04-15 10:25:46.538,0.048097692,0.08917709,0.027054058,40.4389824,-86.9380996,8.876037,-0.07130575,0.016905785,0.075016975,-2.906083,8.952746,3.7106698,26.925001,-58.2,8.53125,0,
2022-04-15 10:25:46.735,0.031816147,0.04971809,-0.031137519,40.4389297,-86.9380424,6.8891172,-0.05349517,-0.033465385,0.02172637,-3.117848,8.754142,3.7896328,26.906252,-58.18125,8.606251,0,
2022-04-15 10:25:46.935,-0.022394434,0.029701026,-0.017309722,40.4389297,-86.9380424,6.8891172,0.0040712357,-0.03384304,0.022833347,-2.2492533,8.834899,4.599603,26.98125,-58.143753,8.700001,0,
2022-04-15 10:25:47.134,0.10494092,0.058228333,-0.018170144,40.4389297,-86.9380424,6.8891172,-0.11967397,0.008669853,0.018337488,-2.510071,8.885747,3.8733816,27.018751,-58.2,8.775001,0,
2022-04-15 10:25:47.334,-0.11607991,0.064148456,0.06499703,40.4389297,-86.9380424,6.8891172,0.09769225,-0.0046463013,0.11067438,-2.5178475,8.963513,3.7441692,27.018751,-58.237503,8.83125,0,
2022-04-15 10:25:47.534,0.044889726,0.10466696,-0.05487168,40.4389297,-86.9380424,6.8891172,-0.091849804,-0.065779686,0.05672574,-2.9629126,8.694321,3.8602211,27.187502,-58.143753,8.981251,0,
2022-04-15 10:25:47.736,0.05663745,0.061492298,-0.06011438,40.438892,-86.9380036,4.7291236,-0.09085202,-0.044711113,0.018699408,-2.347359,8.969496,3.8416767,27.35625,-58.162502,9.150001,0,
2022-04-15 10:25:47.935,-0.07507667,-0.017247355,0.05075194,40.438892,-86.9380036,4.7291236,0.086218834,0.022299767,0.024057627,-2.6979074,8.851051,3.749553,27.13125,-57.881252,8.83125,0,
2022-04-15 10:25:48.135,0.07543294,0.044377234,-0.0527752,40.438892,-86.9380036,4.7291236,-0.09707451,-0.031956673,2.7418137E-5,-2.7098715,8.813962,3.5330026,27.16875,-58.256252,10.106251,0,
2022-04-15 10:25:48.334,0.07802461,-0.16658035,-0.045898892,40.438892,-86.9380036,4.7291236,-0.024192333,0.025166512,-0.18634629,-2.4861426,9.086744,3.2350962,27.112501,-58.29375,9.7875,0,
2022-04-15 10:25:48.535,0.09317172,-0.27558744,-0.04585944,40.438892,-86.9380036,4.7291236,-9.10759E-5,0.058810234,-0.28857207,-2.312663,8.864211,3.2961133,26.906252,-58.18125,9.731251,0,
2022-04-15 10:25:48.735,0.1362262,-0.24691568,-0.15806983,40.4388669,-86.9379819,2.838633,-0.07080674,-0.03482151,-0.31350422,-2.778067,9.098708,3.4923246,27.206251,-57.91875,9.918751,0,
2022-04-15 10:25:48.935,0.09727152,0.0357041,0.046708282,40.4388669,-86.9379819,2.838633,-0.08146453,0.075743675,0.023337126,-2.3198416,8.693125,2.9108686,26.962502,-57.91875,10.106251,0,
2022-04-15 10:25:49.135,-0.071896724,-0.120795384,0.03214685,40.4388669,-86.9379819,2.838633,0.11423063,0.0030326843,-0.08795595,-2.8319056,9.367901,1.692922,26.962502,-58.2,10.21875,0,
2022-04-15 10:25:49.334,0.58912987,-1.0925099,-0.16666839,40.4388669,-86.9379819,2.838633,-0.2385037,0.16517353,-1.2183037,-2.4191437,9.11785,1.4787644,27.35625,-57.600002,10.387501,0,
2022-04-15 10:25:49.533,0.66014385,-1.6150476,0.025067687,40.4388669,-86.9379819,2.838633,-0.028839111,0.33853817,-1.7115365,-2.664408,9.316455,1.4488541,27.6375,-57.075,10.293751,0,
2022-04-15 10:25:49.733,0.63220894,-1.551098,-0.049255386,40.4388511,-86.9379667,1.8498266,-0.06508613,0.28008556,-1.6508588,-2.5507488,9.229117,1.5086746,28.125002,-57.468754,10.837501,0,
2022-04-15 10:25:49.932,0.578588,-1.3874271,-0.008908093,40.4388511,-86.9379667,1.8498266,-0.081922054,0.28268337,-1.4741697,-2.4538395,9.497113,1.410569,26.75625,-58.218754,10.59375,0,
2022-04-15 10:25:50.133,0.4546573,-0.9195231,-0.041665323,40.4388511,-86.9379667,1.8498266,-0.10070586,0.1670599,-1.0079292,-2.8307092,9.201599,1.4081762,27.54375,-56.568752,10.78125,0,
2022-04-15 10:25:50.333,0.2715943,-0.76241887,0.06955664,40.4388511,-86.9379667,1.8498266,0.028094769,0.118144035,-0.80320406,-2.7290142,9.506684,0.50129634,27.581251,-56.68125,10.762501,0,
